date,HK.00001,HK.00002,HK.00003,HK.00005,HK.00006,HK.00011,HK.00012,HK.00016,HK.00017,HK.00027,HK.00066,HK.00101,HK.00175,HK.00267,HK.00288,HK.00386,HK.00388,HK.00669,HK.00688,HK.00700,HK.00762,HK.00823,HK.00857,HK.00883,HK.00939,HK.00941,HK.01038,HK.01044,HK.01093,HK.01109,HK.01113,HK.01177,HK.01299,HK.01398,HK.01928,HK.02007,HK.02018,HK.02020,HK.02313,HK.02318,HK.02319,HK.02382,HK.02388,HK.02628,HK.03328,HK.03988
2015-04-09,150.666,50.04,9.424112,49.13576,42.5,99.6,28.284764,99.25,26.6,37.19,27.42,18.88,3.297,13.175,3.84,4.46328,200.26,22.0525,24.55,155.38,13.10268,34.2734,8.86381,8.59,4.95198,88.665,51.865,85.50377,3.2593577,19.815,44.08,2.494853,47.9053,4.48112,26.7,1.021,47.59,11.44,26.78,40.12484,21.6052,13.874,19.921,36.3526,5.20025,3.6391
2015-04-10,152.566,50.59,9.47142,49.78576,44.75,100.6,29.27822,101.95,27.04,37.44,27.82,19.63,3.317,13.175,4.04,4.56328,209.66,21.6525,24.4,157.28,12.82268,34.9234,8.88381,8.75,5.03198,89.365,54.165,85.70377,3.316649,19.565,44.98,2.524483,48.0053,4.54112,27.3,1.071,44.49,11.96,29.38,43.12484,20.6802,14.514,20.421,37.2526,5.37025,3.7491
2015-04-13,156.566,50.59,9.518728,50.78576,44.2,101.3,28.781492,100.35,27.32,35.89,27.82,19.63,3.427,13.075,4.31,4.66328,258.06,22.1025,24.55,165.98,12.94268,33.0234,8.99381,8.89,5.58198,89.765,54.865,85.50377,3.5406059,20.165,45.03,2.571891,47.6553,4.90112,26.25,1.431,47.09,11.98,27.73,44.57484,21.0302,14.694,21.521,37.2526,5.79025,4.1791
2015-04-14,154.066,50.84,9.506901,51.23576,44.55,101.4,28.781492,99.75,27.72,33.69,27.37,19.53,3.597,13.315,4.15,4.51328,246.26,22.7525,23.55,156.68,12.72268,32.6234,8.86381,9.07,5.44198,88.065,54.265,84.05377,3.3895652,18.515,46.03,2.447445,47.5053,4.86112,24.5,1.351,46.79,12.0,28.23,43.02484,20.0302,14.554,21.371,35.9026,5.64025,4.0691
2015-04-15,150.966,50.69,9.518728,51.38576,43.9,102.0,28.3779005,99.85,27.68,32.94,27.67,19.23,3.437,13.095,4.05,4.65328,245.86,22.8525,23.75,153.08,12.92268,32.6734,9.03381,9.55,5.77198,85.165,52.965,83.05377,3.368732,18.815,47.53,2.441519,46.8053,5.18112,23.65,1.331,45.39,12.98,27.78,44.17484,19.4802,14.034,21.271,35.1526,5.97025,4.2591
2015-04-16,150.066,50.64,9.506901,50.98576,43.8,102.0,28.65731,99.85,27.64,34.34,27.42,19.13,3.457,12.875,4.07,4.85328,247.06,23.3025,24.25,155.48,12.92268,32.6234,9.43381,9.99,5.73198,84.265,51.915,81.85377,3.4103984,19.115,47.83,2.536335,46.3553,5.21112,24.05,1.381,44.64,12.82,29.13,45.82484,19.5052,14.394,21.371,36.7026,5.94025,4.2491
2015-04-17,149.466,50.29,9.47142,51.13576,43.15,102.3,28.781492,99.65,27.28,34.94,27.42,19.08,3.487,12.675,4.04,4.88328,244.26,22.5025,25.05,154.28,12.84268,32.2734,9.55381,9.97,5.54198,86.465,51.365,82.60377,3.6760217,19.415,49.53,2.58078,47.5053,5.06112,24.05,1.341,43.14,12.84,28.38,45.42484,19.5552,13.334,21.321,35.9026,5.81025,4.1091
2015-04-20,149.466,50.34,9.223053,51.03576,42.05,100.5,28.1916275,97.65,26.68,33.49,26.77,18.48,3.337,12.235,3.98,4.71328,233.26,22.3525,23.9,148.58,13.16268,32.0234,8.90381,9.51,5.38198,86.565,51.315,82.00377,3.5145644,18.415,50.33,2.477075,46.1553,4.97112,23.15,1.231,41.24,12.48,26.98,43.22484,19.7052,12.834,20.621,34.4026,5.65025,3.9691
2015-04-21,153.866,50.74,9.294015,51.43576,42.7,102.1,28.7504465,98.45,26.92,34.94,27.07,18.98,3.227,12.515,4.03,4.83328,247.26,22.6525,23.95,154.58,13.66268,32.2234,9.11381,9.77,5.69198,94.665,53.165,80.30377,3.5978972,19.015,47.98,2.571891,45.7553,5.24112,23.4,1.241,41.94,12.66,27.83,45.92484,20.2802,13.554,20.771,35.9526,5.92025,4.1891
2015-04-22,152.266,50.24,9.211226,51.03576,42.1,104.2,28.8125375,99.55,26.64,34.49,27.17,19.03,3.137,12.735,4.11,4.87328,255.06,22.8025,25.5,158.18,13.62268,32.2234,9.07381,9.61,5.62198,93.265,52.615,81.45377,3.7124798,20.365,50.08,2.678559,45.3053,5.25112,22.65,1.381,41.99,12.58,28.68,47.22484,20.0302,14.214,21.471,35.9026,5.95025,4.1991
2015-04-23,150.066,50.29,9.282188,51.38576,42.1,107.1,28.65731,98.15,26.76,34.22,26.92,19.18,3.307,12.715,4.05,4.92328,257.46,23.3025,25.5,156.38,13.64268,31.8734,8.99381,9.55,5.56198,93.165,52.215,80.80377,3.68123,20.615,50.68,2.681522,46.4053,5.08112,21.85,1.431,40.89,13.12,28.68,45.52484,20.3302,13.794,22.371,35.0026,5.84025,4.1191
2015-04-24,152.966,50.89,9.388631,54.38576,43.1,108.3,28.719401,99.55,27.04,35.57,27.37,19.33,3.367,12.735,4.12,4.99328,256.66,24.1025,25.85,157.08,13.96268,32.3734,8.90381,9.77,5.54198,93.865,52.065,81.50377,3.6239387,20.515,53.48,2.684485,46.1053,5.05112,22.7,1.361,38.94,13.18,28.43,46.07484,20.4552,13.614,22.671,34.9026,5.83025,4.1191
2015-04-27,153.666,50.64,9.400458,57.03576,43.4,109.4,29.650766,101.75,27.72,35.72,27.47,19.78,3.367,12.695,4.08,5.50328,259.26,24.5025,26.55,158.08,14.38268,32.2734,9.57381,10.07,5.55198,94.865,51.265,81.25377,3.7437296,21.115,51.63,2.616336,46.3553,5.09112,22.65,1.471,38.74,13.08,28.68,45.77484,20.0552,13.734,22.971,35.4526,5.90025,4.1991
2015-04-28,152.566,50.64,9.35315,56.98576,43.35,109.6,29.650766,101.25,27.96,35.07,27.37,19.78,3.307,13.555,4.12,5.13328,258.46,24.2525,26.35,159.08,14.54268,32.3734,9.07381,9.95,5.69198,93.665,52.215,83.25377,3.6603968,21.265,50.33,2.554113,46.4553,5.18112,22.25,1.501,37.14,12.98,27.63,46.62484,20.0552,14.134,22.971,35.3526,5.99025,4.2791
2015-04-29,153.666,50.84,9.376804,58.03576,43.65,109.3,30.0543575,102.15,28.96,34.32,27.12,21.68,3.337,13.615,4.13,5.15328,254.26,22.9525,26.1,159.68,14.62268,32.1234,8.93381,9.71,5.62198,92.465,51.615,83.10377,3.6395636,21.065,48.63,2.459297,46.0053,5.14112,22.05,1.481,36.09,12.98,27.48,46.07484,19.5802,14.434,23.021,35.6526,5.96025,4.2591
2015-04-30,153.466,50.34,9.294015,57.53576,43.35,108.6,30.706313,102.95,29.84,34.17,27.07,21.73,3.307,13.375,4.2,5.13328,257.26,23.3525,27.55,156.38,13.72268,33.3734,8.89381,9.79,5.48198,89.465,51.965,81.40377,3.7124798,23.015,47.53,2.426704,46.0553,5.01112,21.8,1.761,33.74,13.0,27.28,46.67484,18.6302,14.314,21.621,35.0026,5.95025,4.0591
2015-05-04,154.466,51.09,9.341323,56.18576,44.2,110.8,32.134406,108.25,32.0,35.32,27.27,21.37,3.337,13.915,4.18,5.23328,256.81,23.1525,27.05,153.48,14.12268,33.9734,8.97381,9.83,5.52198,90.165,51.965,83.95377,3.6187304,22.215,48.08,2.483001,45.3553,4.96112,22.85,2.011,32.44,13.26,26.98,46.12484,19.3552,14.574,21.421,34.9026,6.05025,4.0191
2015-05-05,151.366,51.19,9.329496,55.43576,43.5,109.9,31.2340865,106.75,31.2,36.02,27.12,21.42,3.327,13.315,4.11,5.11328,252.01,22.9025,25.8,153.08,13.92268,33.2734,8.86381,9.69,5.33198,90.465,51.515,83.10377,3.4676897,21.815,46.73,2.417815,44.8053,4.79112,23.2,1.751,35.19,13.1,27.43,44.62484,19.3302,14.574,21.071,34.3526,5.71025,3.8491
2015-05-06,150.266,50.89,9.35315,55.03576,43.3,110.7,30.4889945,105.65,30.0,34.87,27.52,21.42,3.317,13.115,4.13,5.02328,248.81,22.9525,24.55,151.48,13.40268,33.1234,8.79381,9.77,5.32198,89.365,51.365,84.40377,3.5510225,21.365,47.73,2.426704,45.4053,4.76112,22.8,1.601,36.19,12.98,27.98,45.32484,20.8552,15.034,21.071,35.1526,5.60025,3.8491
2015-05-07,146.166,51.34,9.341323,55.33576,43.25,111.1,30.3648125,103.45,30.56,33.77,26.57,21.12,3.127,12.735,4.13,4.90328,243.01,22.4525,23.9,148.48,12.98268,31.8734,8.51381,9.61,5.21198,86.465,51.165,82.10377,3.4989395,20.415,48.28,2.346703,45.8553,4.69112,22.5,1.481,34.99,13.1,26.73,45.02484,19.8302,14.834,21.021,34.5026,5.52025,3.7691
2015-05-08,148.166,51.09,9.329496,57.13576,43.4,110.7,30.582131,104.95,31.6,34.47,26.42,20.97,3.027,13.235,4.17,4.93328,246.61,22.5525,24.5,149.48,13.44268,32.3234,8.51381,9.33,5.31198,86.965,51.015,83.95377,3.5145644,21.415,49.38,2.379296,45.5053,4.81112,23.05,1.701,34.84,14.6,26.48,46.37484,19.5802,16.054,21.271,34.8526,5.59025,3.8791
2015-05-11,147.666,50.64,9.341323,56.33576,42.6,109.0,30.892586,105.35,31.28,34.22,26.57,20.87,2.977,13.215,4.24,4.97328,252.01,22.8025,25.7,154.08,13.72268,32.2734,8.45381,9.51,5.30198,86.465,50.915,81.40377,3.5718557,21.915,48.93,2.43263,45.7053,4.85112,23.05,1.711,35.29,14.02,26.88,46.87484,19.8552,16.554,21.571,35.4526,5.69025,3.9491
2015-05-12,146.966,50.44,9.317669,55.73576,42.7,108.7,30.644222,103.75,31.2,33.92,26.42,20.77,3.097,12.915,4.38,4.81328,246.81,22.6525,24.6,152.48,13.32268,31.3734,8.33381,9.39,5.23198,84.965,50.465,80.80377,3.524981,21.915,50.68,2.512631,45.2953,4.77112,22.95,1.621,37.59,13.74,26.98,46.57484,19.3302,14.334,21.271,34.6526,5.60025,3.8391
2015-05-13,146.666,50.34,9.270361,55.33576,42.0,113.1,30.4889945,103.05,30.64,33.62,26.32,20.52,3.047,12.795,4.57,4.77328,241.61,23.1525,23.9,152.28,13.37618,31.2734,8.35381,9.43,5.28198,83.965,50.765,79.75377,3.4989395,20.215,49.83,2.509668,45.0453,4.74112,22.75,1.511,37.44,13.48,27.13,45.17484,19.5052,14.534,21.121,34.0526,5.53025,3.7991
2015-05-14,146.866,50.54,9.341323,55.38576,42.6,113.6,30.4889945,103.55,30.88,33.22,26.47,20.72,2.987,12.735,4.45,4.77328,238.61,22.6025,24.15,156.78,13.25618,30.9734,8.30381,9.13,5.24198,83.965,51.015,80.40377,3.4937312,19.765,48.68,2.530409,44.9453,4.76112,22.0,1.531,36.74,13.66,27.73,45.02484,19.5552,13.554,21.521,33.5526,5.51025,3.7891
2015-05-15,153.466,51.39,9.435939,56.23576,43.45,115.3,31.265132,105.95,31.44,34.27,26.77,21.17,2.947,12.955,4.42,4.80328,252.41,22.9025,24.65,158.14,13.53618,32.2734,8.48381,9.23,5.37198,87.765,50.715,82.40377,3.5041478,19.765,47.63,2.55115,46.9453,4.88112,22.6,1.581,36.59,13.9,27.88,46.17484,19.7302,14.234,22.071,34.2526,5.63025,3.8891
2015-05-18,152.466,51.04,9.435939,55.73576,43.55,114.5,31.1099045,104.85,30.72,33.92,26.67,21.32,3.027,12.835,4.72,4.72328,249.21,23.4025,23.9,156.94,13.21618,32.3734,8.42381,9.07,5.32198,84.665,51.865,81.55377,3.5145644,19.115,47.23,2.563002,47.0453,4.88112,22.1,1.521,37.79,14.62,26.83,45.62484,19.8802,14.314,21.971,33.9026,5.59025,3.8491
2015-05-19,153.566,50.79,9.412285,55.23576,43.26,115.3,31.1719955,105.05,31.36,34.07,27.32,21.32,3.187,12.935,4.77,4.77328,251.61,22.9525,24.1,157.24,13.39618,32.2734,8.55381,9.05,5.46198,83.865,51.69,81.65377,3.5353976,19.665,46.93,2.565965,46.5953,4.97112,21.75,1.541,37.89,15.42,27.33,46.72484,20.2552,15.184,22.171,34.9526,5.81025,3.9191
2015-05-20,152.666,50.84,9.447766,55.18576,43.01,116.0,31.1099045,104.95,30.8,33.87,27.12,21.82,3.117,12.855,4.78,4.76328,251.21,23.5525,23.8,154.44,13.39618,31.9234,8.50381,8.99,5.50198,82.365,51.64,81.50377,3.5041478,19.215,48.13,2.571891,45.7953,5.00112,21.65,1.561,37.95,14.86,26.88,47.32484,20.1802,15.444,22.221,35.0026,5.8714,3.9491
2015-05-21,156.266,50.94,9.400458,55.61104,42.71,115.7,31.2340865,104.85,30.16,35.57,27.62,21.67,3.137,12.975,4.77,4.69328,251.41,23.7025,23.6,152.64,12.95618,31.7234,8.35381,9.11,5.51198,82.165,51.44,80.20377,3.524981,19.115,48.63,2.483001,45.5953,4.97112,22.1,1.541,38.15,14.64,27.08,47.47484,20.2302,15.224,22.121,34.6026,5.8014,3.8891
2015-05-22,157.166,51.39,9.412285,56.51104,42.61,117.3,31.9170875,107.15,31.12,36.17,27.47,21.82,3.077,13.035,4.74,4.88328,256.41,23.7025,24.55,154.64,13.05618,31.3734,8.46381,9.33,5.65198,84.565,51.64,81.30377,3.5666474,20.065,49.08,2.586706,46.2453,5.07112,22.4,1.588,38.55,15.26,29.03,50.57484,20.3052,14.504,24.621,35.8026,5.8414,3.9991
2015-05-26,150.066,50.64,9.412285,55.96104,42.16,118.0,32.5379975,110.25,31.36,35.47,27.27,22.37,3.067,13.115,4.79,5.04328,272.21,23.8025,25.2,154.64,13.27618,31.0734,8.57381,9.39,5.84198,85.165,51.54,81.40377,3.5926889,20.565,48.38,2.560039,47.7453,5.22112,21.95,1.628,38.85,14.48,28.48,52.22484,21.3802,14.884,24.871,37.2026,6.0714,4.1391
2015-05-27,103.166,50.74,9.424112,55.51104,42.06,118.1,31.513496,108.85,31.04,35.07,27.47,22.07,3.027,13.175,4.66,4.98328,268.61,23.0925,24.7,153.74,13.31618,31.1234,8.53381,9.33,5.87198,84.265,52.39,79.50377,3.7072715,20.465,48.38,2.583743,46.8953,5.19112,21.65,1.538,38.55,14.76,28.33,51.62484,21.4052,14.144,24.421,36.3526,6.0114,4.1191
2015-05-28,105.966,49.99,9.364977,54.81104,40.41,114.9,30.830495,106.45,30.16,33.82,26.72,21.32,2.937,12.875,4.62,4.79328,263.01,22.8925,23.85,151.04,12.87618,30.0234,8.27381,9.03,5.58198,82.065,52.24,77.65377,3.6864353,19.765,49.38,2.477075,45.1953,5.00112,20.55,1.408,36.95,14.22,29.13,49.12484,21.0052,14.044,23.571,34.6526,5.6914,3.9191
2015-05-29,105.966,50.19,9.412285,55.51104,41.21,114.0,30.8615405,105.25,30.0,33.77,26.82,20.57,2.947,12.795,4.72,4.70328,261.21,22.7425,23.2,151.54,12.49618,30.2234,8.12381,8.77,5.72198,80.865,51.64,75.85377,3.7228934,19.865,49.13,2.518557,45.6453,5.02112,20.0,1.318,36.65,13.9,29.03,48.02484,21.1302,14.164,23.371,34.5026,5.7014,3.8791
2015-06-01,107.666,49.99,9.412285,55.21104,41.51,114.0,31.0478135,106.75,30.64,32.12,27.02,20.67,3.057,12.935,4.84,4.69328,264.81,22.7925,23.95,151.94,12.63618,30.6234,8.10381,8.81,5.75198,82.065,51.74,77.25377,3.7072685,20.265,48.03,2.654855,46.1453,5.09112,18.9,1.428,37.75,13.88,27.98,49.17484,20.7552,14.104,23.721,35.2026,6.0314,3.9391
2015-06-02,107.866,50.29,9.376804,54.91104,40.76,113.3,31.0478135,107.75,30.24,31.72,26.72,20.62,2.947,12.915,4.8,4.69328,259.61,22.8425,23.45,153.04,12.67618,30.7734,8.08381,8.85,5.71198,81.565,51.89,77.30377,3.6239357,19.765,47.43,2.548187,45.4953,5.05112,18.55,1.398,37.85,13.74,26.63,48.42484,20.2302,13.904,23.371,34.5026,5.9114,3.9491
2015-06-03,102.966,50.39,9.3920948,55.26104,40.41,114.2,31.327223,107.85,30.72,31.52,26.57,20.67,2.787,12.875,4.7,4.64328,257.21,22.9925,23.25,153.94,12.67618,30.9234,8.06381,9.07,5.72198,83.365,52.34,78.40377,3.5822693,19.665,46.38,2.530409,45.4453,4.99112,18.5,1.398,36.85,13.74,28.38,47.42484,20.0802,13.744,23.871,34.20956,5.9514,3.9091
2015-06-04,99.266,50.19,9.3660756,55.11104,40.36,113.7,31.3929395,105.45,30.48,32.67,26.32,20.27,2.697,12.795,4.7,4.55328,256.81,23.1425,23.45,153.64,12.57618,31.2734,7.99381,8.89,5.84198,82.945,52.29,76.65377,3.4833116,20.115,45.88,2.468186,45.4953,5.02112,19.85,1.348,37.15,13.72,27.68,47.37484,20.2552,13.684,23.671,34.10956,6.3714,3.9591
2015-06-05,99.266,50.34,9.288018,54.46104,39.76,112.2,30.334274,104.85,30.64,32.42,26.57,20.12,2.827,12.655,4.68,4.42328,254.81,22.5925,23.5,150.54,12.59618,30.9734,7.84381,8.69,5.72198,82.445,51.84,77.20377,3.5614361,19.865,43.93,2.563002,45.3453,4.89112,20.15,1.298,36.8,14.3,26.93,46.57484,20.5052,13.584,23.721,33.35956,6.1214,3.8891
2015-06-08,97.866,48.79,9.1188932,54.91104,38.01,109.9,29.4805115,102.45,30.16,31.82,25.82,19.92,2.652,12.555,4.43,4.53328,256.41,22.1425,24.05,150.94,12.77618,30.2234,7.95381,8.73,5.82198,81.445,51.69,76.30377,3.4676867,20.065,43.98,2.488927,45.2953,4.96112,20.0,1.308,35.85,13.76,26.73,48.27484,19.3552,13.464,23.421,33.90956,6.7414,4.0791
2015-06-09,96.966,48.59,8.9757876,54.61104,36.46,110.0,28.7292005,101.15,29.6,30.52,25.52,19.92,2.642,12.215,4.3,4.45328,252.01,21.6425,23.5,150.84,12.33618,30.6234,7.80381,8.69,5.67198,79.145,50.54,75.75377,3.3531041,19.615,46.08,2.454858,44.7453,4.88112,19.5,1.208,35.15,13.16,25.43,46.47484,19.432,13.264,23.621,32.80956,6.6614,4.0491
2015-06-10,95.566,47.79,8.8456916,54.21104,36.96,109.9,28.353545,99.15,29.2,30.07,25.12,19.52,2.702,12.235,4.52,4.38206,248.41,21.5925,22.7,149.04,12.17618,30.3734,7.75381,8.55,5.56198,77.945,49.49,76.10377,3.3999788,19.165,45.03,2.448932,44.1953,4.78112,19.25,1.158,34.55,13.16,25.98,45.77484,19.632,13.404,23.021,32.25956,6.3814,3.9191
2015-06-11,95.866,47.79,8.8196724,54.51104,38.36,111.3,28.7292005,99.75,29.36,29.62,26.17,19.82,2.652,12.435,4.53,4.40206,249.01,21.7925,22.7,150.14,12.19618,31.1234,7.75381,8.65,5.61198,80.245,49.44,77.30377,3.3635207,19.275,44.18,2.481525,44.3453,4.85112,18.9,1.118,35.25,13.34,26.03,46.87484,19.432,13.884,23.221,33.25956,6.4614,3.9791
2015-06-12,98.166,48.04,8.8847204,54.61104,39.11,112.4,29.0707055,100.85,29.84,30.42,26.67,20.22,2.832,12.655,4.65,4.48206,259.41,21.5925,23.7,153.04,12.33618,31.4734,7.86381,8.69,5.69198,81.845,50.09,78.50377,3.472895,20.525,42.68,2.511155,45.0953,4.95112,19.2,1.248,35.2,13.18,26.68,48.42484,19.832,13.844,23.771,34.05956,6.5814,4.0491
2015-06-15,97.066,47.39,8.7806436,53.96104,38.36,112.5,28.69505,100.15,29.44,29.92,26.37,20.12,2.752,12.435,4.5,4.44206,250.41,21.3425,23.35,151.04,12.07618,31.1234,7.76381,8.53,5.52198,80.445,48.74,77.50377,3.3426875,20.325,41.88,2.440043,44.6953,4.79112,19.15,1.228,33.65,13.06,26.28,46.62484,19.582,13.604,23.621,32.95956,6.2814,3.9191
2015-06-16,97.866,47.79,8.767634,53.31104,38.41,111.2,28.5242975,99.25,29.28,29.82,26.32,19.82,2.772,12.215,4.28,4.30206,245.81,21.1425,23.2,149.94,11.93618,31.6234,7.54381,8.23,5.38198,79.345,49.04,76.65377,3.2749796,19.475,42.93,2.363005,44.7453,4.66112,19.25,1.128,35.6,13.06,26.03,45.77484,19.682,13.064,23.421,31.95956,6.1314,3.8291
2015-06-17,98.566,47.49,8.8066628,53.26104,38.21,110.9,29.2073075,100.15,29.6,30.52,26.52,19.87,2.762,12.375,4.38,4.44206,248.21,21.6425,23.1,150.14,11.99618,31.9234,7.56381,8.11,5.45198,80.545,49.44,77.50377,3.4468535,19.575,45.18,2.395598,45.0953,4.70112,19.55,1.178,35.25,13.14,26.48,46.42484,19.757,13.204,23.871,32.45956,6.2614,3.9491
2015-06-18,98.966,47.89,8.7936532,53.76104,38.71,111.6,28.9341035,100.15,29.84,30.87,26.77,19.72,2.652,12.415,4.4,4.56206,246.41,22.1425,23.4,150.14,11.49618,32.7734,7.49381,7.95,5.41198,79.145,48.74,78.25377,3.5301863,20.175,44.68,2.443006,45.0953,4.64112,19.9,1.208,36.65,13.18,26.43,46.07484,19.882,14.504,24.146,31.70956,6.0714,3.8891
2015-06-19,101.766,49.04,8.9757876,53.86104,39.96,111.7,28.763351,102.65,29.52,31.17,26.97,19.12,2.692,12.235,4.31,4.57206,246.01,22.2425,22.9,150.04,11.43618,33.4234,7.57381,7.99,5.47198,79.695,48.94,78.75377,3.5562278,19.875,43.43,2.400038,45.9453,4.61112,20.05,1.138,36.4,13.08,26.68,44.82484,20.032,14.544,24.196,31.15956,6.0514,3.8691
2015-06-22,101.366,49.54,9.1319028,54.81104,39.76,112.1,29.0707055,102.75,29.76,30.72,27.32,19.37,2.822,12.195,4.33,4.61206,246.41,22.4425,23.1,152.84,11.57618,33.7234,7.66381,8.05,5.57198,81.645,50.24,80.30377,3.5458112,20.125,43.83,2.438557,47.4453,4.72112,19.9,1.198,36.8,13.24,27.38,45.42484,20.157,15.404,24.296,32.15956,6.2714,3.9691
2015-06-23,103.166,49.94,9.1058836,55.06104,40.31,114.5,29.173157,103.05,30.56,30.62,27.52,19.82,3.032,12.315,4.29,4.79206,249.41,22.4925,23.5,153.94,11.83618,32.5562,7.79381,8.19,5.7135,84.845,49.89,80.90377,3.5718527,20.825,43.78,2.414853,47.3453,4.90112,19.95,1.308,37.3,14.64,29.08,46.52484,20.057,15.004,25.296,32.85956,6.4214,4.1291
2015-06-24,102.766,48.99,9.0148164,55.01104,38.76,112.5,29.5488125,103.15,30.32,30.62,26.77,19.92,3.122,12.435,4.08,4.84206,249.61,22.2925,23.6,159.54,11.97618,32.8562,8.03381,8.43,5.6835,83.345,48.84,80.50377,3.5978942,20.925,44.43,2.462261,46.8953,4.99112,19.65,1.328,39.8,14.5,28.83,46.87484,18.857,15.024,24.846,32.75956,6.4114,4.1691
2015-06-25,101.766,48.69,9.0018068,54.41104,39.11,113.4,29.2756085,102.75,30.48,29.97,26.22,20.17,3.182,12.315,4.38,4.82206,248.81,22.2925,23.8,157.84,12.09618,32.5562,7.97381,8.31,5.5935,81.445,48.89,80.80377,3.6031025,20.725,44.93,2.462261,47.2953,4.97112,19.65,1.248,38.1,14.14,29.78,46.22484,19.182,15.104,24.546,32.00956,6.4314,4.09905
2015-06-26,99.166,48.64,8.9497684,53.31104,38.16,110.7,28.9341035,100.35,29.2,29.52,25.87,19.37,3.072,12.035,4.17,4.67206,247.01,22.1425,23.3,155.74,11.47618,32.4062,7.68381,8.09,5.4035,79.945,48.59,80.75377,3.524978,20.075,44.53,2.447446,46.3953,4.87112,19.0,1.128,35.8,13.72,29.48,44.27484,18.757,14.544,24.396,30.95956,6.2314,3.99905
2015-06-29,97.366,48.04,8.9497684,51.61104,37.16,109.2,28.216943,98.55,28.36,27.72,25.32,19.07,2.832,11.755,4.1,4.54206,237.81,22.0425,22.45,148.94,11.31618,31.6562,7.61381,7.91,5.2435,79.395,47.74,78.30377,3.4260203,19.225,43.73,2.370408,44.6953,4.69516,17.7,1.138,35.55,13.56,28.48,42.22484,17.982,13.424,23.696,30.40956,6.0814,3.88905
2015-06-30,98.866,48.84,9.0668548,51.51104,37.61,109.9,28.7292005,99.45,29.2,27.57,25.77,19.12,3.092,11.935,4.06,4.70206,236.41,21.3925,22.8,150.54,11.61618,31.5562,7.70555,7.97,5.3935,79.395,47.84,78.85377,3.5562278,20.325,43.13,2.47115,45.3453,4.75516,17.15,1.158,37.1,14.72,29.43,43.32484,18.507,14.044,24.346,31.50956,6.4014,4.00905
2015-07-02,98.766,48.14,8.9887972,50.91104,36.96,110.1,28.69505,100.75,29.12,31.67,25.27,19.47,2.912,11.835,4.19,4.57206,231.41,22.7925,23.1,152.34,11.53618,31.4562,7.67555,7.91,5.3735,80.445,47.74,77.75377,3.524978,20.025,43.23,2.414853,46.3453,4.74516,20.3,1.138,35.95,13.98,28.68,41.92484,18.007,14.184,24.896,30.85956,6.4014,3.99905
2015-07-03,97.766,48.69,8.9497684,50.91104,36.91,110.2,28.490147,99.25,28.52,31.37,24.72,18.87,2.852,11.635,3.94,4.60206,222.61,22.7425,22.45,150.94,11.37618,31.9562,7.72555,7.99,5.3635,80.095,47.69,75.90377,3.3843539,19.025,42.18,2.361519,45.5953,4.80516,20.5,1.078,35.75,13.54,27.93,40.47484,17.707,14.104,24.096,30.00956,6.1914,3.93905
2015-07-06,93.866,48.29,8.89773,49.26104,36.31,107.3,27.738836,97.15,27.52,30.22,23.82,18.72,2.602,11.135,3.73,4.51206,197.81,22.4425,20.9,142.34,10.71618,31.7062,7.56555,7.71,5.1635,76.545,46.74,73.85377,3.3270626,17.425,41.93,2.26374,44.0953,4.70516,20.05,0.968,34.55,12.94,26.58,38.47484,17.207,12.124,22.496,29.30956,6.0014,3.76905
2015-07-07,94.966,49.04,8.8456916,49.81104,36.11,106.5,27.4997825,96.05,26.68,29.37,24.37,18.37,2.392,10.895,3.47,4.39206,184.81,22.8425,20.45,140.54,10.39618,32.0562,7.45555,7.49,5.1135,75.895,46.59,73.70377,3.2281049,16.225,43.18,2.213369,44.6453,4.54516,20.1,0.838,33.55,13.18,27.18,36.62484,17.557,11.444,22.296,28.35956,5.8614,3.62905
2015-07-08,90.166,47.39,8.5334612,47.11104,33.26,100.6,25.96301,88.95,23.96,27.47,23.72,16.62,2.202,10.095,3.19,4.17206,166.21,21.2425,17.95,130.64,9.41618,31.2562,7.01555,6.61,4.7035,70.095,45.34,68.50377,3.0510227,14.455,44.48,2.065219,41.6953,4.09516,19.1,0.618,32.35,11.82,24.68,33.79984,16.807,11.204,20.096,25.65956,5.9214,3.30905
2015-07-09,93.566,46.99,8.637538,49.11104,36.16,104.7,27.124127,93.55,25.6,29.72,24.47,17.62,2.452,10.655,3.61,4.14206,196.41,22.4925,20.35,141.84,10.21618,30.4062,7.07555,6.93,4.6835,71.745,46.84,72.00377,3.2853962,16.725,44.28,2.186702,43.9953,4.11516,19.85,0.778,35.3,13.6,26.48,36.62484,17.432,12.384,21.496,27.25956,5.5214,3.27905
2015-07-10,95.966,48.04,8.6635572,49.46104,35.76,108.1,27.533933,94.65,26.96,30.77,24.22,17.77,2.532,11.795,3.83,4.23206,202.01,21.9425,21.35,144.74,10.63618,30.8562,7.13555,7.11,4.8335,75.995,46.34,72.60377,3.4624784,17.275,43.73,2.328926,44.1453,4.25516,20.6,0.838,35.9,13.54,28.63,38.89984,17.857,14.184,22.646,29.20956,5.6514,3.41905
