date,HK.00001,HK.00002,HK.00003,HK.00005,HK.00006,HK.00011,HK.00012,HK.00016,HK.00017,HK.00027,HK.00066,HK.00101,HK.00175,HK.00267,HK.00288,HK.00386,HK.00388,HK.00669,HK.00688,HK.00700,HK.00762,HK.00823,HK.00857,HK.00883,HK.00939,HK.00941,HK.01038,HK.01044,HK.01093,HK.01109,HK.01113,HK.01177,HK.01299,HK.01398,HK.01810,HK.01928,HK.02007,HK.02018,HK.02020,HK.02269,HK.02313,HK.02318,HK.02319,HK.02382,HK.02388,HK.02628,HK.03328,HK.03690,HK.03988
2019-04-29,76.966,83.72,15.710971,63.93633,49.4,191.5,40.790863,126.3,48.32,59.59,44.57,17.01,15.42,10.675,8.305,5.27293,258.92,54.89,27.63,388.4,9.12255,88.0061,4.70103,13.3,6.29128,68.979,58.96,65.17095,7.7020392,32.3,59.83,4.9600286,77.741,5.3378,11.98,41.96,11.4963,51.07,55.47,26.433069,102.0,89.90922,28.797,95.728,32.493,21.21839,6.0154,56.8,3.34985
2019-04-30,76.316,82.77,15.5551288,64.18633,49.1,192.3,40.427227,125.5,47.84,57.74,44.27,16.93,15.14,10.595,8.785,5.30293,257.12,54.64,27.38,385.8,8.99255,85.8061,4.62103,12.8,6.23128,68.579,58.81,63.92095,7.6395396,31.7,59.13,4.9333618,77.391,5.3178,12.02,41.11,11.4363,49.17,54.42,26.299737,101.6,90.00922,28.597,94.178,32.193,21.21839,5.9154,57.0,3.31985
2019-05-02,76.616,82.42,15.624392,64.73633,49.3,190.7,40.245409,126.0,48.32,58.44,45.02,16.77,14.92,10.695,8.625,5.27293,261.92,55.79,27.38,389.2,8.90255,89.3061,4.54103,12.52,6.26128,67.829,58.71,62.02095,7.6187064,31.6,59.58,4.9000283,80.691,5.3278,11.62,41.81,11.4763,50.72,55.32,27.166395,101.6,91.00922,30.247,95.128,32.393,21.31839,5.8854,55.15,3.32985
2019-05-03,76.116,83.27,15.7456026,66.18633,49.5,198.9,40.3817725,127.2,48.88,59.04,45.22,17.05,15.1,10.715,8.545,5.26293,263.32,58.29,27.33,385.6,8.95255,90.2561,4.52103,12.3,6.29128,68.129,59.16,62.92095,7.6916226,31.8,59.83,5.040029,80.891,5.3378,11.8,41.61,11.5363,51.47,55.12,27.7497225,104.0,90.95922,30.397,95.178,32.943,21.31839,5.9554,55.5,3.33985
2019-05-06,75.116,82.02,15.537813,64.58633,49.1,192.3,39.336319,124.5,46.96,56.39,44.27,16.57,13.98,10.455,7.925,5.15293,251.12,53.24,26.73,373.4,8.77255,89.4561,4.43103,12.1,6.12128,67.729,58.31,61.52095,7.2749586,31.1,58.03,4.7933611,77.891,5.1978,11.0,39.46,11.0363,48.22,53.27,26.433069,99.0,86.40922,29.197,89.578,31.843,19.96839,5.8254,55.25,3.26985
2019-05-07,75.516,82.17,15.6417078,65.18633,49.6,192.3,39.9272275,125.2,47.76,56.14,44.87,16.67,14.04,10.515,7.835,5.14293,250.32,53.84,26.83,378.6,8.81255,89.0061,4.41103,12.52,6.08128,67.279,58.76,62.62095,7.2749586,31.25,58.68,4.8266946,79.241,5.1678,10.84,40.26,11.1163,47.72,55.02,27.166395,100.3,86.55922,29.247,91.828,31.693,19.76839,5.9254,56.8,3.22985
2019-05-08,74.516,81.97,15.537813,63.93633,49.45,192.9,39.3817735,124.6,47.28,54.84,44.47,16.41,13.76,10.315,7.585,5.04293,246.12,51.39,27.03,382.6,8.65255,88.5061,4.34103,12.28,5.95128,66.479,58.16,62.67095,7.1187096,31.05,59.03,4.840028,77.841,5.0778,10.58,39.66,10.8563,47.07,53.92,26.699733,97.6,84.75922,29.097,89.178,31.293,19.11839,5.7054,57.6,3.17985
2019-05-09,73.466,81.22,15.451234,62.93633,49.6,188.3,39.063592,122.9,46.0,52.54,43.67,16.17,12.9,10.175,7.115,5.03293,233.12,49.94,26.23,373.4,8.51255,86.8561,4.28103,11.96,5.74128,66.579,57.61,62.97095,6.8062116,29.85,57.83,4.5933601,75.091,4.9278,10.46,38.41,10.4763,44.37,51.22,25.0497495,96.05,82.25922,28.397,84.628,29.793,18.33839,5.5054,57.3,3.08985
2019-05-10,73.666,81.37,15.5551288,63.38633,50.15,189.3,39.7454095,124.1,46.16,53.44,43.77,16.15,13.18,10.095,7.185,5.01293,237.12,50.24,26.93,379.8,8.52255,87.5561,4.24103,12.0,5.77128,65.929,57.81,60.87095,6.9728772,30.6,58.18,4.8266946,75.391,4.9478,10.64,39.46,10.7163,45.37,53.27,26.3497365,99.1,84.40922,29.247,89.228,30.043,18.57839,5.4754,58.95,3.08985
2019-05-14,72.716,82.37,15.8321816,62.78633,50.85,190.3,40.1545,123.0,45.36,50.59,44.17,16.15,13.0,10.095,6.875,4.90293,232.32,48.34,26.43,368.4,8.32255,91.1061,4.19103,11.8,5.63128,65.929,59.11,58.42095,6.9103776,30.05,57.33,4.8600281,73.141,4.8778,10.12,37.41,10.4363,43.87,49.92,24.899751,95.05,83.20922,28.797,86.628,29.543,18.15839,5.4754,58.3,3.04985
2019-05-15,72.366,81.67,15.8148658,63.18633,50.5,190.7,40.245409,122.4,45.12,51.04,43.97,16.29,13.16,9.935,7.255,4.88293,233.12,49.24,26.43,371.8,8.36255,89.7561,4.19103,11.98,5.60128,65.679,58.61,58.82095,7.0145436,29.95,56.68,5.0266956,74.841,4.9078,10.48,37.91,10.5563,44.47,51.57,25.499745,95.5,84.40922,28.897,88.128,29.543,18.15839,5.4454,60.2,3.06985
2019-05-16,72.416,81.52,15.884129,63.3707,50.35,191.7,40.699954,124.9,46.4,50.14,45.12,16.93,12.84,10.075,7.285,4.96293,232.72,49.19,26.83,363.4,8.25814,90.6561,4.22103,12.2,5.63128,65.079,58.81,59.72095,7.1916258,30.35,57.83,5.3266971,74.441,4.9778,10.3,38.06,10.5563,43.12,51.22,25.6830765,97.0,85.00922,30.547,83.578,29.693,18.11839,5.4754,60.0,3.07985
2019-05-17,72.166,81.22,15.7629184,62.8207,50.3,188.1,40.336318,124.1,45.2,48.94,45.57,16.67,12.46,9.935,7.015,4.93293,229.72,48.09,26.53,354.6,8.25814,89.1561,4.20103,12.0,5.59128,66.379,58.76,57.72095,7.0770432,30.0,56.63,5.1600296,74.491,4.9478,10.16,36.86,10.1163,41.52,50.12,25.133082,97.9,82.50922,29.747,74.728,29.543,17.71839,5.3754,61.85,3.06985
2019-05-20,72.316,83.72,16.057287,62.4707,50.48,190.1,40.699954,125.1,45.04,47.04,46.52,16.63,12.02,10.015,6.625,5.03293,227.32,48.14,26.28,340.8,8.29814,91.8061,4.25103,12.28,5.59128,66.929,58.66,56.97095,6.9832938,29.65,57.38,5.1200294,74.191,5.0078,9.89,35.91,9.9163,41.62,49.37,23.4497655,96.4,80.90922,29.047,70.928,28.816,17.31839,5.4354,61.45,3.08985
2019-05-21,71.916,84.27,16.1611818,62.3707,50.18,189.5,40.427227,124.0,44.72,46.89,46.22,16.73,12.0,10.035,6.745,5.00293,229.72,47.34,26.18,340.0,8.30814,91.7061,4.24103,12.0,5.61128,67.329,59.01,57.325,6.9728772,29.4,57.46,5.0133622,73.384,5.0278,9.87,35.81,9.9812,42.27,48.82,23.466432,94.75,80.45922,28.547,70.678,28.716,17.33839,5.4654,60.45,3.13985
2019-05-22,71.516,85.72,16.403603,62.5707,50.23,189.5,41.245408,124.7,44.72,47.34,46.02,16.81,12.12,9.955,6.835,4.97293,234.72,48.79,26.03,337.8,8.28814,91.2061,4.22103,11.96,5.59128,66.379,58.51,56.425,6.8791278,29.25,57.06,5.040029,74.434,5.0478,10.1,36.76,9.9612,42.52,49.57,23.399766,92.95,80.50922,28.647,72.078,28.866,17.43839,5.4354,61.7,3.15985
2019-05-23,71.066,84.82,16.4382346,62.5207,50.63,188.5,40.699954,124.2,44.16,45.94,46.32,16.61,11.58,9.875,6.785,4.88293,231.52,46.99,25.58,324.8,8.10814,91.6061,4.15103,11.74,5.53128,65.929,58.51,56.625,6.483297,28.85,55.86,4.7866944,73.284,5.0178,9.8,35.76,9.7212,39.72,48.27,23.499765,91.85,80.09336,28.797,66.428,28.216,17.19839,5.4254,58.15,3.11068
2019-05-24,70.916,85.57,16.4728662,62.6707,50.78,189.9,40.8363175,124.7,44.48,46.09,46.42,16.73,11.86,9.895,6.885,4.89293,233.12,48.44,25.43,323.6,8.12814,91.6561,4.13103,11.74,5.55128,67.229,57.36,56.775,6.5249634,29.2,56.31,4.8133612,73.834,5.0478,9.77,34.61,9.7012,40.47,48.57,24.299757,91.4,80.64336,28.647,66.128,28.416,17.19839,5.4754,61.0,3.08068
2019-05-27,70.266,86.52,16.3516556,62.7207,50.68,188.3,40.972681,125.4,44.16,45.94,46.27,16.53,11.84,9.795,6.755,4.89293,234.32,48.79,25.18,322.6,8.08814,91.1561,4.12103,11.64,5.51128,66.82,57.51,55.825,6.5457966,29.55,55.81,5.1266961,74.134,5.0278,9.66,34.56,9.7812,40.77,48.52,25.299747,91.4,81.24336,28.697,65.728,28.266,17.13839,5.4254,60.8,3.05068
2019-05-28,71.116,84.72,15.9014448,62.7207,50.68,187.9,41.1999535,124.1,44.4,47.14,46.07,16.45,12.42,9.795,6.935,4.88293,239.72,49.69,25.53,324.4,8.01814,90.3561,4.14103,11.56,5.49128,65.72,56.91,54.825,6.6187128,30.15,56.06,5.2933636,75.884,4.9678,9.95,34.96,9.9612,40.92,49.17,26.1164055,91.0,82.54336,28.447,67.728,28.566,17.19839,5.3954,61.1,3.04068
2019-05-29,70.516,84.77,16.0919186,62.1207,50.78,187.4,40.972681,120.8,44.16,46.64,46.52,16.17,12.36,9.795,6.895,4.85293,240.52,48.84,25.43,320.8,8.10814,91.1561,4.07103,11.54,5.45128,65.27,57.36,54.525,6.6499626,29.85,55.91,5.1800297,75.084,4.9578,9.92,33.96,9.8412,40.67,48.82,25.766409,89.95,82.99336,28.447,67.628,28.416,17.29839,5.3554,60.9,3.00068
2019-05-30,69.216,83.92,15.8133204,61.7707,50.58,186.9,39.7,119.8,43.28,45.99,46.02,15.89,12.22,9.855,6.845,4.88293,236.72,48.29,25.28,323.2,8.19814,89.6061,4.10103,11.68,5.50128,65.27,57.46,54.175,6.420798,29.9,55.06,5.1400295,73.434,5.0278,9.74,33.86,9.7212,40.12,46.07,25.1830815,88.8,83.64336,27.947,65.678,28.316,17.27839,5.4754,60.05,3.04068
2019-05-31,70.266,83.1,16.0418916,61.3207,50.63,184.2,38.2,114.2,42.16,46.49,46.47,15.57,12.26,9.815,6.695,4.79767,234.52,48.44,25.23,324.8,8.10814,88.1061,4.02103,11.4,5.50128,63.67,57.41,53.675,6.4416312,29.45,54.26,5.1800297,72.034,5.0278,9.58,34.51,9.7412,40.17,47.12,24.699753,88.75,83.44336,28.247,66.04,28.116,17.21839,5.4454,60.55,3.04068
2019-06-03,71.216,82.85,15.7561776,60.5707,50.78,183.1,38.05,113.7,42.4,45.44,46.42,15.83,12.18,9.875,6.495,4.77767,231.72,48.94,25.48,332.4,8.24814,90.1561,4.03103,11.34,5.48128,65.67,57.91,54.075,6.3999648,29.4,54.56,5.1133627,70.834,5.0278,9.09,33.31,9.6412,40.02,48.12,24.5497545,90.95,83.39336,28.297,67.89,27.916,17.19839,5.3654,60.35,3.02068
2019-06-04,71.416,83.1,15.73713,60.9707,50.78,182.8,38.4,113.6,42.72,45.09,46.32,15.67,11.9,9.795,6.645,4.73767,229.72,48.24,24.93,326.0,8.22814,90.2561,3.98103,11.38,5.44128,65.62,58.71,54.725,6.1499664,29.8,54.46,4.9866954,70.584,5.0078,9.02,32.61,9.5812,39.57,47.92,23.7497625,90.7,82.04336,28.197,66.09,28.066,16.79839,5.4154,58.0,3.00068
2019-06-05,71.616,82.75,15.6037968,61.5207,50.98,181.6,39.05,114.2,42.96,46.04,46.57,15.97,11.96,9.935,6.905,4.72767,233.92,50.19,25.13,329.8,8.20814,89.7561,3.93103,11.4,5.45128,65.47,58.86,54.975,5.847885,29.95,55.41,4.5600266,72.134,4.9978,9.22,33.71,9.7012,40.5,47.27,23.899761,90.8,81.94336,28.397,67.64,28.116,16.81839,5.4754,59.65,2.99068
2019-06-06,72.066,83.15,15.6609396,61.5707,51.53,182.8,38.35,116.5,43.36,45.89,46.82,16.23,12.24,9.935,6.855,4.67767,235.72,50.34,25.53,329.2,8.23814,91.2061,3.92103,11.18,5.48128,65.62,59.36,54.275,5.8583016,30.2,55.96,4.506693,72.684,4.9978,9.21,33.96,9.6812,40.25,47.42,24.1497585,90.5,82.09336,28.547,66.74,28.366,16.84046,5.5254,59.65,2.99068
2019-06-10,72.716,85.05,15.7752252,62.5207,52.33,186.4,38.95,119.0,43.76,49.24,46.97,16.63,12.32,10.055,7.195,4.77767,243.12,51.54,26.33,341.8,8.28814,92.6061,3.99103,11.78,5.61128,65.27,60.76,55.775,5.9624676,31.1,57.51,4.6666938,74.684,5.1078,9.53,36.31,10.1212,42.0,50.02,24.766419,94.15,84.04336,29.597,71.34,28.666,17.44046,5.5454,60.2,3.03068
2019-06-11,73.016,85.0,15.9657012,62.7207,52.38,189.1,39.2,119.2,44.8,49.34,47.52,16.83,12.48,10.095,7.295,4.80767,249.92,52.64,26.03,343.4,8.30814,93.5561,3.99103,11.7,5.69128,65.12,60.51,55.675,6.0145506,31.0,57.31,4.7000273,75.484,5.1978,9.75,36.11,10.2612,43.1,49.97,24.799752,94.0,85.59336,30.553,72.79,29.016,17.70046,5.6054,61.3,3.05068
2019-06-12,72.066,83.25,15.9085584,61.9707,52.28,185.1,38.2,115.2,42.48,48.09,47.07,16.43,12.1,10.075,7.145,4.69767,244.32,52.94,25.48,336.2,8.19814,90.4061,3.92103,11.46,5.61128,64.02,60.36,55.625,5.847885,30.45,56.31,4.57336,73.484,5.1578,9.54,35.36,10.0412,41.6,49.02,24.7830855,93.85,84.54336,30.003,68.34,28.466,17.54046,5.5454,61.3,3.01068
2019-06-13,71.716,83.6,15.927606,61.5707,52.53,183.7,38.8,115.4,42.32,47.74,47.32,16.13,11.98,10.115,7.135,4.63767,247.52,53.29,26.03,333.0,8.39814,90.2061,3.87103,11.34,5.62128,64.17,60.81,54.975,5.8791348,30.95,56.06,4.6066935,73.434,5.1678,9.66,35.36,10.6012,42.2,50.52,24.699753,94.7,84.64336,29.903,69.34,28.516,17.32046,5.6054,61.5,3.01068
2019-06-14,71.316,83.5,15.9085584,61.0707,52.63,181.9,38.0,116.0,41.92,47.59,47.87,16.29,11.91,10.095,6.985,4.66767,245.52,53.74,25.78,328.8,8.28814,90.1561,3.91103,11.36,5.63128,63.52,59.86,53.425,5.8166352,30.65,56.46,4.653357,72.184,5.1678,9.55,35.01,10.6012,41.55,50.27,24.399756,94.45,84.04336,30.053,67.79,28.216,17.20046,5.5654,61.0,2.99068
2019-06-17,71.566,83.5,15.8704632,61.4707,52.93,182.2,38.0,117.1,42.88,47.29,48.27,16.27,12.07,10.075,7.015,4.64767,248.92,53.59,25.73,327.8,8.19814,90.4061,3.92103,11.54,5.65128,63.37,59.76,53.325,5.8791348,30.65,56.16,4.7333574,73.584,5.2278,9.58,34.71,10.3612,41.65,48.72,24.499755,93.95,84.04336,29.653,67.99,27.966,17.26046,5.5554,61.05,2.99068
2019-06-18,71.566,83.15,15.9085584,61.3207,52.93,182.6,38.3,120.3,43.76,48.29,48.42,16.45,12.19,10.255,7.205,4.66767,256.12,55.09,25.83,332.8,8.24814,91.5561,3.92103,11.54,5.72128,63.97,60.36,53.375,6.0145506,31.012,56.96,4.853358,75.084,5.2878,9.59,34.71,10.4212,41.85,48.57,24.3164235,96.15,84.69336,29.653,71.39,28.216,17.40046,5.6354,61.3,3.01068
2019-06-19,73.216,83.9,16.0799868,62.4207,53.43,187.6,39.2,121.9,44.56,50.59,49.22,16.71,12.47,10.555,7.605,4.81767,262.92,57.79,26.18,346.0,8.33814,92.7116,4.01103,12.04,5.84128,64.97,60.86,54.375,6.1707996,31.962,58.11,5.0200255,78.384,5.3878,9.8,36.51,10.6612,43.75,51.02,23.599764,100.4,87.84336,30.403,78.69,28.816,17.96046,5.7454,62.45,3.04068
2019-06-20,74.166,84.7,16.3276056,62.4707,53.38,188.3,40.35,124.5,45.68,51.24,49.52,17.11,13.09,10.575,7.705,4.87767,263.32,56.99,26.63,352.8,8.41814,92.8616,4.08339,12.16,5.90128,65.47,60.96,54.425,6.316632,32.562,58.51,5.1066926,80.434,5.3578,9.93,36.96,10.9412,44.35,51.07,24.4497555,100.4,91.19336,30.403,79.79,29.216,18.58046,5.7654,62.7,3.07068
2019-06-21,73.766,80.85,16.21332,61.9207,53.33,183.7,39.95,123.1,45.28,50.24,49.92,17.05,12.85,10.655,7.685,4.91767,261.92,56.39,26.33,353.2,8.38814,91.8116,4.10339,12.5,5.87128,66.22,60.86,52.875,6.2228826,32.612,58.46,5.0400256,81.084,5.3578,9.8,36.31,10.9412,43.45,51.07,23.0164365,101.7,90.79336,30.203,79.19,28.616,18.52046,5.7654,64.3,3.06068
2019-06-24,72.916,81.25,16.3657008,61.6207,52.83,183.1,41.15,124.6,45.52,50.09,50.37,17.57,12.91,10.635,7.475,4.89767,261.52,56.44,26.33,354.6,8.34814,92.9616,4.10339,12.48,5.89128,65.67,61.11,53.025,6.2749656,33.412,58.86,5.1533595,81.234,5.3978,9.95,35.86,11.1012,43.15,53.47,23.099769,102.9,90.74336,29.753,78.04,28.516,18.56046,5.8254,63.75,3.06068
2019-06-25,72.616,80.65,16.3657008,61.3707,52.83,180.7,40.75,123.8,45.12,49.09,50.87,17.67,12.91,10.535,7.495,4.87767,257.32,56.09,26.13,348.2,8.28814,93.4116,4.05339,12.28,5.81128,65.42,61.01,52.825,6.1291332,33.162,58.86,5.1333594,80.784,5.32257,9.77,35.21,10.9612,42.2,54.22,22.166445,100.4,89.49336,29.953,75.69,28.266,18.28046,5.605,63.6,3.02068
2019-06-26,73.366,80.05,16.0990344,61.4207,52.88,181.3,40.15,121.5,44.64,49.49,51.07,17.53,12.85,10.555,7.525,4.87767,258.32,56.89,26.08,347.8,8.30814,93.3616,4.04339,12.3,5.87128,65.52,61.06,52.325,6.3478818,32.812,58.46,5.2800268,80.984,5.31257,9.8,35.36,10.9012,42.5,51.97,22.699773,99.7,90.09336,30.103,77.34,28.416,18.12046,5.585,64.35,3.04068
2019-06-27,74.416,81.05,16.2514152,62.3207,53.03,184.9,40.9,123.2,45.12,51.44,51.37,17.59,13.17,10.735,7.815,4.92767,262.12,58.44,26.63,351.6,8.44814,93.3116,4.09339,12.48,5.98128,66.62,60.86,53.425,6.472881,33.362,59.26,5.3600272,82.584,5.39257,10.0,36.51,11.0012,43.75,52.57,23.133102,103.8,90.89336,30.303,80.49,28.716,18.50046,5.635,68.5,3.08068
2019-06-28,73.216,80.65,16.0418916,62.0707,52.63,182.2,40.75,122.6,44.8,51.74,51.12,17.65,13.11,10.695,7.555,4.88767,260.92,58.24,27.33,351.4,8.40814,91.7116,4.05339,12.38,6.03128,66.37,60.56,53.625,6.420798,33.062,58.71,5.2466933,82.634,5.41257,10.0,36.36,11.0212,43.85,52.77,23.3830995,104.6,90.64336,30.053,79.89,28.766,18.44046,5.585,68.5,3.09068
2019-07-02,73.316,81.8,16.2514152,62.6207,53.83,183.4,41.0,122.7,45.84,55.49,51.47,17.81,13.43,10.775,7.925,4.91767,265.12,59.89,27.58,361.2,8.48814,91.7116,4.08339,12.64,6.04026,66.42,61.61,55.725,6.524964,33.212,59.01,5.4600277,84.584,5.38257,9.99,39.11,11.1412,47.0,54.92,24.9164175,108.9,93.49336,30.503,87.39,29.016,19.20046,5.705,69.25,3.10068
2019-07-03,73.916,82.5,16.308558,62.7707,53.68,182.7,41.75,124.8,46.64,54.64,51.92,18.13,13.57,10.635,7.785,4.84767,264.72,59.54,27.78,359.2,8.38814,93.6116,4.01339,12.46,5.96026,66.37,61.26,54.975,6.6916296,33.862,59.51,5.5466948,85.084,5.32257,9.76,38.76,11.0812,46.35,54.12,24.799752,106.8,93.34336,31.253,84.74,28.966,19.12046,5.665,68.8,3.09068
2019-07-04,73.766,82.4,16.5371292,62.8707,53.93,182.6,41.6,126.3,46.48,54.59,52.17,18.17,13.29,10.615,7.565,4.81767,263.12,59.19,27.88,358.8,8.38814,93.7116,3.99339,12.36,5.95026,66.42,61.21,54.875,6.6499632,34.212,59.26,5.7066956,84.384,5.29257,9.78,38.01,11.1212,45.55,54.57,24.9497505,106.9,93.19336,31.553,83.39,28.916,19.10046,5.635,70.0,3.09068
2019-07-05,73.816,82.7,16.594272,62.7207,53.93,182.7,41.7,126.7,46.48,54.74,52.32,18.27,12.43,10.555,7.635,4.81767,263.52,60.04,28.03,358.6,8.37814,94.9116,3.99339,12.36,5.92026,66.12,60.76,53.425,6.5562138,34.312,59.36,5.786696,84.634,5.26257,9.95,37.76,11.0012,44.8,54.42,24.8830845,106.2,93.54336,31.603,82.44,29.016,19.12046,5.635,69.1,3.07068
2019-07-08,73.016,82.0,16.3276056,62.2707,53.48,181.3,40.75,124.6,45.44,54.04,51.52,17.91,11.91,10.455,7.455,4.74767,259.32,58.44,27.28,349.8,8.17814,93.8616,3.94339,12.08,5.84026,65.52,59.96,52.625,6.3791316,32.862,58.76,5.586695,82.934,5.22257,9.61,37.91,10.6212,43.15,50.37,24.4830885,103.2,92.39336,30.803,81.64,28.716,18.82046,5.545,68.65,3.04068
2019-07-09,72.116,81.75,16.2323676,62.1707,53.28,181.3,40.25,121.5,44.72,53.69,51.82,17.83,11.45,10.275,7.205,4.69767,255.72,57.24,26.98,349.6,8.16814,93.0616,3.94339,11.98,5.79026,65.42,59.61,51.525,6.212466,32.462,57.61,5.5466948,82.234,5.18257,9.5,38.56,10.3812,41.95,50.47,24.466422,102.7,90.84336,30.553,80.29,28.666,18.78046,5.515,68.0,3.02068
2019-07-10,72.016,81.75,16.308558,62.1707,53.93,182.0,40.2,121.8,44.72,54.94,52.37,17.91,11.75,10.295,7.285,4.67767,255.92,57.04,26.93,355.6,8.18814,93.0116,3.95339,12.16,5.79026,65.37,60.11,52.175,6.472881,33.062,57.26,5.7333624,81.684,5.20257,9.59,38.56,10.5212,41.95,49.92,24.533088,103.1,90.29336,31.103,81.69,28.716,18.70046,5.515,67.45,3.03068
2019-07-11,72.466,82.25,16.4609388,62.4707,54.43,182.4,40.9,124.7,45.52,54.79,52.72,18.15,11.57,10.435,7.445,4.76767,258.52,57.54,27.23,356.0,8.15814,93.3116,4.03339,12.48,5.86026,65.42,60.66,53.025,6.577047,33.212,58.01,5.6933622,82.734,5.22257,9.49,38.86,10.6012,42.3,50.42,24.466422,104.6,90.94336,31.603,84.34,28.866,19.04046,5.625,66.0,3.04068
2019-07-12,72.416,82.25,16.4799864,62.4707,54.13,182.8,41.2,124.9,45.6,54.99,52.92,18.27,11.35,10.235,7.385,4.77767,260.52,56.89,27.23,353.8,8.06814,93.7616,4.02339,12.48,5.90026,65.12,59.76,52.625,6.4103814,33.362,58.51,5.6000284,83.834,5.23257,9.44,39.41,10.5612,42.1,50.57,23.899761,104.0,91.09336,31.153,85.19,28.966,19.40046,5.595,65.0,3.05068
2019-07-15,72.666,82.55,16.3657008,62.2707,54.18,182.4,41.1,125.3,45.36,54.79,52.97,18.27,11.45,10.195,7.525,4.77767,257.32,57.19,27.43,359.6,8.08814,93.3116,4.01339,12.54,5.92026,65.57,59.86,52.625,6.8687118,33.212,57.71,5.9133633,84.134,5.23257,9.36,39.46,10.5812,43.05,52.07,24.299757,104.6,90.99336,31.553,85.49,29.016,19.60046,5.545,65.05,3.05068
2019-07-16,73.066,82.1,16.3847484,62.3707,53.98,182.8,41.1,125.9,45.76,56.39,53.72,18.29,11.61,10.175,7.585,4.76767,258.72,57.99,27.08,361.4,8.14814,93.6116,4.00339,12.44,5.90026,66.12,59.71,52.875,6.993711,33.462,57.91,5.8733631,83.784,5.26257,9.3,40.41,10.5612,43.6,52.22,25.1164155,107.6,90.79336,31.253,86.59,29.166,19.70046,5.545,64.5,3.06068
2019-07-17,73.166,81.85,16.3847484,62.2707,54.28,183.3,41.25,126.1,45.92,56.19,54.17,18.51,11.97,10.115,7.435,4.73767,258.72,58.69,27.03,362.0,8.06814,92.7116,4.00339,12.2,5.87026,66.07,59.21,52.725,6.889545,33.512,58.06,5.8333629,83.884,5.24257,9.11,40.46,10.5612,43.6,52.77,25.4497455,108.2,91.24336,30.903,87.19,29.316,19.65046,5.525,65.75,3.05068
2019-07-18,73.066,81.65,16.3847484,62.0207,53.93,183.0,41.2,125.3,45.28,55.54,54.22,18.43,11.87,10.035,7.375,4.70767,258.12,58.29,26.98,355.4,8.04814,92.5116,3.98339,11.9,5.84026,65.77,59.06,52.375,6.8062122,33.312,58.21,5.8066961,84.534,5.22257,9.0,39.91,10.4012,42.6,53.37,26.299737,106.3,90.94336,31.153,85.14,29.316,19.70046,5.535,65.55,3.05068
2019-07-19,73.316,82.3,16.4609388,62.3207,54.78,184.4,41.4,125.9,45.6,56.54,52.72,18.41,11.95,10.055,7.485,4.80767,258.52,58.94,27.18,360.6,8.07814,92.9116,4.03339,12.14,5.90026,65.87,59.86,53.225,6.7749624,33.412,58.51,5.92003,86.884,5.29257,9.11,40.11,10.5012,43.05,55.37,27.3497265,107.3,92.29336,31.553,87.59,29.516,19.95046,5.625,67.25,3.08068
2019-07-22,72.366,81.55,16.2895104,61.7207,53.88,181.8,40.6,122.4,44.4,55.04,51.72,18.23,11.87,9.875,7.565,4.73767,251.72,57.69,26.43,356.4,7.87814,91.7116,3.98339,12.14,5.81026,64.52,58.86,52.475,6.681213,32.712,59.11,5.8466963,85.534,5.21257,8.95,39.26,10.2812,42.6,56.42,27.266394,107.8,90.74336,31.253,86.89,28.966,19.55046,5.505,65.6,3.05068
2019-07-23,72.416,81.5,16.3276056,62.0207,54.38,182.2,40.5,121.7,44.8,55.24,52.62,18.35,11.83,9.935,7.715,4.73767,252.52,57.94,26.38,357.4,7.85814,91.5616,3.98339,12.28,5.83026,64.37,58.66,55.475,6.7541292,32.612,58.71,6.1800313,85.534,5.24257,9.07,39.26,10.0412,44.15,57.62,27.33306,110.0,91.14336,31.553,89.44,29.166,19.60046,5.525,65.05,3.05068
2019-07-24,72.316,81.3,16.2514152,61.9707,54.38,182.7,40.4,120.7,44.16,55.29,52.12,18.21,12.23,9.995,7.655,4.72767,251.92,59.64,26.48,364.4,7.74814,91.1616,3.98339,12.16,5.82026,63.87,58.76,56.775,6.8062122,33.812,59.66,6.0866975,85.184,5.25257,9.1,39.56,10.1412,43.95,59.57,27.3830595,109.1,91.84336,31.553,92.59,29.066,19.60046,5.495,65.75,3.06068
2019-07-25,72.066,81.25,16.2514152,61.9207,54.13,183.5,40.4,118.9,43.52,54.79,52.12,18.15,12.35,10.015,7.785,4.73767,253.92,59.44,26.73,371.2,7.77814,91.0616,4.01339,12.28,5.84026,63.47,57.41,56.625,7.2332928,33.512,60.36,6.3133653,83.934,5.28257,9.22,38.81,10.3012,44.45,59.27,27.566391,108.5,92.44336,32.503,93.94,29.116,19.90046,5.485,65.3,3.07068
2019-07-26,71.816,80.25,16.21332,61.5207,53.68,183.2,40.1,118.1,42.64,54.34,52.32,18.03,12.21,9.915,7.825,4.72767,253.72,59.44,26.48,369.0,7.69814,90.7116,3.99339,12.18,5.85026,62.62,57.61,56.175,7.0874604,33.112,60.26,6.2200315,82.584,5.23257,9.12,38.36,10.2212,43.8,59.27,27.33306,107.6,92.09336,32.003,93.04,29.066,19.70046,5.435,64.8,3.05068
